,name,photo,birthday,url,player_id,teams
7762,Higor Meritão,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/06/1994,/higor-meritao/profil/spieler/646432,646432,[9030]
7763,João Lucas,https://tmssl.akamaized.net/images/portrait/header/default.jpg,15/09/1993,/joao-lucas/profil/spieler/628675,628675,[9030]
7764,Léo Baiano,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/02/1992,/leo-baiano/profil/spieler/370109,370109,"[9030, 17561]"
7765,Caio Dantas,https://tmssl.akamaized.net/images/portrait/header/default.jpg,19/02/1993,/caio-dantas/profil/spieler/628647,628647,"[9030, 28022]"
7766,Leomar,https://tmssl.akamaized.net//bilder/spielerfotos/s_194393_4814_2010_1.jpg,12/06/1986,/leomar/profil/spieler/194393,194393,"[9030, 16441]"
7767,Gustavo Veronesi,https://tmssl.akamaized.net//bilder/spielerfotos/G/d/s_34197_2007_1.jpg,7/05/1982,/gustavo-veronesi/profil/spieler/34197,34197,[9030]
7768,Arnaldo,https://tmssl.akamaized.net//bilder/spielerfotos/s_271330_21829_2012_1.jpg,15/09/1991,/arnaldo/profil/spieler/271330,271330,"[9030, 21829]"
7769,Fabinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_53232_1043_2010_2.jpg,26/02/1982,/fabinho/profil/spieler/53232,53232,[9030]
7770,Paulo Massaro,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/12/1981,/paulo-massaro/profil/spieler/250305,250305,[9030]
7771,Serginho Ceregatti,https://tmssl.akamaized.net/images/portrait/header/default.jpg,15/08/1992,/serginho-ceregatti/profil/spieler/134380,134380,[9030]
7772,Fillip,https://tmssl.akamaized.net//bilder/spielerfotos/h/y/s_29900_2007_1.jpg,23/11/1981,/fillip/profil/spieler/29900,29900,[9030]
7773,Fagner,https://tmssl.akamaized.net//bilder/spielerfotos/j/K/s_103385_1751_2008_1.jpg,10/09/1988,/fagner/profil/spieler/103385,103385,"[9030, 5677]"
7774,Guilherme,https://tmssl.akamaized.net//bilder/spielerfotos/j/L/s_68800_2007_1.jpg,21/10/1984,/guilherme/profil/spieler/68800,68800,[9030]
7775,Eduardo Alemão,https://tmssl.akamaized.net//bilder/spielerfotos/R/y/s_33110_2005_2.jpg,27/06/1981,/eduardo-alemao/profil/spieler/33110,33110,[9030]
7776,Willians,https://tmssl.akamaized.net/images/portrait/header/default.jpg,12/03/1979,/willians/profil/spieler/38205,38205,[9030]
7777,Matheus Nogueira,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/09/1997,/matheus-nogueira/profil/spieler/636741,636741,[28022]
7778,Hélder Maciel,https://tmssl.akamaized.net//bilder/spielerfotos/s_133118_17561_2010_1.jpg,24/05/1990,/helder-maciel/profil/spieler/133118,133118,"[28022, 17561, 21599, 8294]"
7779,Lucão,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/09/1997,/lucao/profil/spieler/636903,636903,[28022]
7780,Willian Barão,https://tmssl.akamaized.net/images/portrait/header/670002-1560458302.jpg,18/03/1999,/willian-barao/profil/spieler/670002,670002,[28022]
7781,Tsunami,https://tmssl.akamaized.net/images/portrait/header/default.jpg,4/01/1996,/tsunami/profil/spieler/639754,639754,"[28022, 17561]"
7782,Felipe Camargo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/01/1999,/felipe-camargo/profil/spieler/688876,688876,[28022]
7783,Rinaldo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/06/2000,/rinaldo/profil/spieler/699127,699127,[28022]
7784,Gabriel Pierini,https://tmssl.akamaized.net/images/portrait/header/default.jpg,4/05/2000,/gabriel-pierini/profil/spieler/708009,708009,[28022]
7785,Rafael Gava,https://tmssl.akamaized.net/images/portrait/header/411563-1561447763.jpg,20/05/1993,/rafael-gava/profil/spieler/411563,411563,"[28022, 10560, 1693]"
7786,Gabriel Cajuarapa,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/08/1998,/gabriel-cajuarapa/profil/spieler/681804,681804,[28022]
7787,Real,https://tmssl.akamaized.net/images/portrait/header/default.jpg,3/05/2000,/real/profil/spieler/699134,699134,[28022]
7788,Felipe Marques,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/01/1990,/felipe-marques/profil/spieler/538236,538236,"[28022, 1693]"
7789,Raulzinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/08/2000,/raulzinho/profil/spieler/699129,699129,[28022]
7790,Josiel,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/03/1999,/josiel/profil/spieler/689455,689455,[28022]
7791,Fabrício,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/03/1997,/fabricio/profil/spieler/787269,787269,[28022]
7792,Eduardo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/04/2001,/eduardo/profil/spieler/699133,699133,[28022]
7793,Windson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,15/04/1995,/windson/profil/spieler/644389,644389,[28022]
7794,Danilo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,12/08/1991,/danilo/profil/spieler/628523,628523,"[28022, 27214]"
7795,Gabriel Neves,https://tmssl.akamaized.net/images/portrait/header/default.jpg,31/05/2000,/gabriel-neves/profil/spieler/670004,670004,[28022]
7796,Felipe Profeta,https://tmssl.akamaized.net/images/portrait/header/default.jpg,17/10/1996,/felipe-profeta/profil/spieler/643495,643495,[28022]
7797,Chico,https://tmssl.akamaized.net/images/portrait/header/default.jpg,S/D,/chico/profil/spieler/699126,699126,[28022]
7798,Jailson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,9/10/1992,/jailson/profil/spieler/552689,552689,"[28022, 7209]"
7799,Anderson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/09/2000,/anderson/profil/spieler/699135,699135,[28022]
7800,Keslley,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/04/2000,/keslley/profil/spieler/708008,708008,[28022]
7801,Lucas Braga,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/11/1996,/lucas-braga/profil/spieler/606850,606850,"[28022, 5677, 21599]"
7802,Agustín Gutiérrez,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/02/1992,/agustin-gutierrez/profil/spieler/251918,251918,[28022]
7803,Gilmar,https://tmssl.akamaized.net/images/portrait/header/367695-1439969132.jpg,28/11/1988,/gilmar/profil/spieler/367695,367695,"[28022, 17561]"
7804,Rincon,https://tmssl.akamaized.net/images/portrait/header/default.jpg,22/07/1994,/rincon/profil/spieler/669734,669734,[28022]
7805,Jefinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,25/05/1994,/jefinho/profil/spieler/663087,663087,"[28022, 27214]"
7806,Lucas,https://tmssl.akamaized.net/images/portrait/header/default.jpg,21/06/1997,/lucas/profil/spieler/555320,555320,[28022]
7807,Matheus Cambuci,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/01/1996,/matheus-cambuci/profil/spieler/544466,544466,[28022]
7808,Jean Neves,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/01/1987,/jean-neves/profil/spieler/87702,87702,"[28022, 21599]"
7809,Zaquel,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/07/1985,/zaquel/profil/spieler/61507,61507,"[28022, 3280, 17561]"
7810,Magno,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/07/1990,/magno/profil/spieler/540947,540947,[28022]
7811,Doda,https://tmssl.akamaized.net/images/portrait/header/default.jpg,9/09/1986,/doda/profil/spieler/628532,628532,[28022]
7812,Geovani,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/05/1992,/geovani/profil/spieler/628678,628678,[28022]
7813,Weriton,https://tmssl.akamaized.net/images/portrait/header/default.jpg,28/02/1992,/weriton/profil/spieler/461224,461224,[28022]
7814,Henal,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/12/1984,/henal/profil/spieler/456611,456611,"[28022, 8433]"
7815,André Luis,https://tmssl.akamaized.net/images/portrait/header/default.jpg,1/01/1989,/andre-luis/profil/spieler/347815,347815,"[28022, 5677]"
7816,Diogo Borges,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/02/1984,/diogo-borges/profil/spieler/456612,456612,[28022]
7817,Maninho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/11/1988,/maninho/profil/spieler/456613,456613,[28022]
7818,Tiago Amaral,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/02/1985,/tiago-amaral/profil/spieler/456615,456615,[28022]
7819,Ricardo Braz,https://tmssl.akamaized.net/images/portrait/header/default.jpg,3/01/1982,/ricardo-braz/profil/spieler/234564,234564,"[28022, 22952]"
7820,Braga,https://tmssl.akamaized.net/images/portrait/header/default.jpg,28/09/1985,/braga/profil/spieler/347284,347284,"[28022, 21599]"
7821,Niel,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/04/1979,/niel/profil/spieler/198627,198627,"[28022, 20092]"
7822,Grafite,https://tmssl.akamaized.net//bilder/spielerfotos/s_271328_17561_2012_1.jpg,20/10/1987,/grafite/profil/spieler/271328,271328,"[28022, 17561]"
7823,Henrique,https://tmssl.akamaized.net//bilder/spielerfotos/L/H/s_59301_2425_2008_1.jpg,11/05/1987,/henrique/profil/spieler/59301,59301,[28022]
7824,Marcão,https://tmssl.akamaized.net/images/portrait/header/default.jpg,2/04/1986,/marcao/profil/spieler/89561,89561,[28022]
7825,Silas,https://tmssl.akamaized.net//bilder/spielerfotos/somebody.jpg,14/07/1987,/silas/profil/spieler/123208,123208,"[28022, 1753]"
7826,Marcelo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,19/09/2000,/marcelo/profil/spieler/698782,698782,[10560]
7827,Davi,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/10/2002,/davi/profil/spieler/733337,733337,[10560]
7828,Matheus,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/08/1986,/matheus/profil/spieler/733338,733338,[10560]
7829,Jacone,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/03/2000,/jacone/profil/spieler/678451,678451,[10560]
7830,Miritz,https://tmssl.akamaized.net/images/portrait/header/default.jpg,28/05/2002,/miritz/profil/spieler/740394,740394,[10560]
7831,Mateus Mendes,https://tmssl.akamaized.net/images/portrait/header/default.jpg,22/01/1992,/mateus-mendes/profil/spieler/415859,415859,[10560]
7832,Maicon,https://tmssl.akamaized.net/images/portrait/header/default.jpg,5/08/1992,/maicon/profil/spieler/550225,550225,[10560]
7833,Leandro Leite,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/12/1982,/leandro-leite/profil/spieler/410003,410003,[10560]
7834,Hippólito,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/03/2000,/hippolito/profil/spieler/733339,733339,[10560]
7835,Sousa,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/11/1994,/sousa/profil/spieler/592343,592343,[10560]
7836,Octavio,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/03/2001,/octavio/profil/spieler/733446,733446,[10560]
7837,Pedro Azevedo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/01/2000,/pedro-azevedo/profil/spieler/748528,748528,[10560]
7838,Kleyber,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/10/2001,/kleyber/profil/spieler/740396,740396,[10560]
7839,Gelton,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/10/2001,/gelton/profil/spieler/735551,735551,[10560]
7840,Juninho Rocha,https://tmssl.akamaized.net/images/portrait/header/default.jpg,5/11/1997,/juninho-rocha/profil/spieler/502527,502527,[10560]
7841,Cristian,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/12/1999,/cristian/profil/spieler/675878,675878,[10560]
7842,Winicius,https://tmssl.akamaized.net/images/portrait/header/default.jpg,1/02/2001,/winicius/profil/spieler/740395,740395,[10560]
7843,Eliel,https://tmssl.akamaized.net/images/portrait/header/default.jpg,30/06/1987,/eliel/profil/spieler/343676,343676,[10560]
7844,Luiz Henrique,https://tmssl.akamaized.net/images/portrait/header/default.jpg,25/03/2001,/luiz-henrique/profil/spieler/722616,722616,[10560]
7845,Fabricio,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/07/2001,/fabricio/profil/spieler/733452,733452,[10560]
7846,Léo Ferraz,https://tmssl.akamaized.net/images/portrait/header/default.jpg,22/03/2002,/leo-ferraz/profil/spieler/740387,740387,[10560]
7847,Luiz Felipe,https://tmssl.akamaized.net/images/portrait/header/default.jpg,5/06/2002,/luiz-felipe/profil/spieler/740388,740388,[10560]
7848,Cléber Alves,https://tmssl.akamaized.net/images/portrait/header/default.jpg,15/07/1986,/cleber-alves/profil/spieler/346983,346983,"[10560, 8433, 5677]"
7849,Willian Formiga,https://tmssl.akamaized.net/images/portrait/header/477621-1510329110.jpg,22/01/1995,/willian-formiga/profil/spieler/477621,477621,[10560]
7850,Ricardo Luz,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/02/1995,/ricardo-luz/profil/spieler/640867,640867,[10560]
7851,Washington,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/11/1986,/washington/profil/spieler/418647,418647,[10560]
7852,Marcinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,28/07/1995,/marcinho/profil/spieler/520500,520500,"[10560, 21829, 1693]"
7853,Ari,https://tmssl.akamaized.net/images/portrait/header/default.jpg,31/07/1996,/aritm/profil/spieler/681497,681497,[10560]
7854,Fabrício,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/10/2000,/fabricio/profil/spieler/642589,642589,[10560]
7855,Douglas Assis,https://tmssl.akamaized.net/images/portrait/header/default.jpg,5/05/1985,/douglas-assis/profil/spieler/349208,349208,"[10560, 8433, 5677, 17561, 4906]"
7856,Rafael Vitor,https://tmssl.akamaized.net/images/portrait/header/573108-1525209554.png,5/01/1993,/rafael-vitor/profil/spieler/573108,573108,[10560]
7857,Willian Machado,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/11/1996,/willian-machado/profil/spieler/592340,592340,[10560]
7858,Fernandinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,15/09/1994,/fernandinho/profil/spieler/639314,639314,[10560]
7859,Wesley Santos,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/01/1997,/wesley-santos/profil/spieler/642272,642272,[10560]
7860,Luiz Eduardo,https://tmssl.akamaized.net/images/portrait/header/134242-1525210801.png,24/05/1986,/luiz-eduardo/profil/spieler/134242,134242,"[10560, 17561, 21599]"
7861,Léo Bahia,https://tmssl.akamaized.net/images/portrait/header/default.jpg,19/05/1991,/leo-bahia/profil/spieler/523539,523539,[10560]
7862,Chrigor,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/11/2000,/chrigor/profil/spieler/595168,595168,[10560]
7863,Anderson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,21/02/1982,/anderson/profil/spieler/418648,418648,[10560]
7864,Cirilo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/03/1980,/cirilo/profil/spieler/434752,434752,[10560]
7865,Vitão,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/05/1994,/vitao/profil/spieler/537701,537701,[10560]
7866,William Ribeiro,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/01/1991,/william-ribeiro/profil/spieler/520801,520801,[10560]
7867,Wender,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/09/1978,/wender/profil/spieler/411705,411705,[10560]
7868,Dudú,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/07/1995,/dudu/profil/spieler/463192,463192,[10560]
7869,Xaro,https://tmssl.akamaized.net/images/portrait/header/default.jpg,4/03/1987,/xaro/profil/spieler/410034,410034,[10560]
7870,Jonas,https://tmssl.akamaized.net//bilder/spielerfotos/f/T/s_57518_2008_1.jpg,4/07/1983,/jonas/profil/spieler/57518,57518,"[10560, 20092]"
7871,Nil,https://tmssl.akamaized.net//bilder/spielerfotos/f/g/s_107515_5677_2009_1.jpg,10/07/1982,/niltm/profil/spieler/107515,107515,"[10560, 5677, 15656]"
7872,Ronan,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/01/1984,/ronan/profil/spieler/95742,95742,[10560]
7873,Felipe Oliveira,https://tmssl.akamaized.net/images/portrait/header/default.jpg,24/10/1979,/felipe-oliveira/profil/spieler/148961,148961,[10560]
7874,Chiquinho,https://tmssl.akamaized.net//bilder/spielerfotos/F/I/s_101178_1755_2008_1.jpg,22/06/1981,/chiquinho/profil/spieler/101178,101178,[10560]
7875,Felipe Lacerda,https://tmssl.akamaized.net/images/portrait/header/default.jpg,12/06/1992,/felipe-lacerda/profil/spieler/713256,713256,[21829]
7876,Alexandre Joabe,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/02/2001,/alexandre-joabe/profil/spieler/740291,740291,[21829]
7877,Thiago Nunes,https://tmssl.akamaized.net/images/portrait/header/default.jpg,21/08/1998,/thiago-nunes/profil/spieler/644142,644142,[21829]
7878,Biel,https://tmssl.akamaized.net/images/portrait/header/default.jpg,21/01/2000,/biel/profil/spieler/748530,748530,[21829]
7879,Betinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_271476_17561_2012_1.jpg,31/12/1987,/betinho/profil/spieler/271476,271476,"[21829, 17561]"
7880,Lidio,https://tmssl.akamaized.net/images/portrait/header/520652-1536350008.png,11/03/1987,/lidio/profil/spieler/520652,520652,[21829]
7881,Diogo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,5/07/2002,/diogo/profil/spieler/688077,688077,[21829]
7882,Bonilha,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/01/1996,/bonilha/profil/spieler/419374,419374,[21829]
7883,De Paula,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/03/1999,/de-paula/profil/spieler/739260,739260,[21829]
7884,Erivan,https://tmssl.akamaized.net/images/portrait/header/default.jpg,18/05/2000,/erivan/profil/spieler/692781,692781,[21829]
7885,Welliton,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/07/2000,/welliton/profil/spieler/697848,697848,[21829]
7886,Kauã Jesus,https://tmssl.akamaized.net/images/portrait/header/default.jpg,2/09/2003,/kaua-jesus/profil/spieler/704585,704585,[21829]
7887,Bruno Paraíba,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/07/1994,/bruno-paraiba/profil/spieler/669870,669870,[21829]
7888,Bruno Gonçalves,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/12/1992,/bruno-goncalves/profil/spieler/673346,673346,[21829]
7889,Tite,https://tmssl.akamaized.net/images/portrait/header/default.jpg,9/12/2001,/tite/profil/spieler/688076,688076,[21829]
7890,Leandro Jabá,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/12/2001,/leandro-jaba/profil/spieler/688079,688079,[21829]
7891,Márcio,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/11/2000,/marcio/profil/spieler/593001,593001,[21829]
7892,Rafael Furlani,https://tmssl.akamaized.net/images/portrait/header/default.jpg,22/01/2001,/rafael-furlani/profil/spieler/692785,692785,[21829]
7893,Egon,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/01/1989,/egon/profil/spieler/672262,672262,[21829]
7894,Felipe Gregorio,https://tmssl.akamaized.net/images/portrait/header/default.jpg,9/09/1996,/felipe-gregorio/profil/spieler/713666,713666,[21829]
